isbn,publication_year,category,book_name,author,price_in_euros,publisher,published_country,language,no_of_pages
9781350270695,2021,literature,cruise,Holden Jack,10.3,Bloomsbury Publishing (UK),England,English,64.0
9780393679212,2020,literature,strange case of dr. jekyll and mr. hyde,Louis Robert Stevenson,7.99,W. W. Norton & Company,New York (State),English,200.0
9781800750234,2022,literature,wonderworks,Angus Fletcher,9.72,Swift Press,England,English,480.0
9780393892222,2022,literature,the norton anthology of american literature,Levine Robert S,23.99,W. W. Norton & Company,New York (State),English,1680.0
9780241471968,2021,literature,the wife of willesden,Smith Zadie,5.67,Penguin Books Ltd,England,English,128.0
9781874320777,2022,literature,on being ill,Virginia Woolf,11.67,The Menard Press,England,English,172.0
9780367370510,2022,literature,introducing translation studies: theories and applications,Munday,33.75,Taylor & Francis,England,English,336.0
9781398518605,2022,literature,the code breaker,Isaacson Walter,9.75,Simon & Schuster UK,England,English,560.0
9780571357383,2022,literature,a vertical art,Armitage Simon,12.99,Faber & Faber,England,English,320.0
9780571370856,2022,literature,the waste land facsimile,Eliot S T,17.71,Faber & Faber,England,English,184.0
9781350298927,2022,literature,the methuen drama book of queer monologues,Scottee,12.99,Bloomsbury Publishing (UK),England,English,208.0
9781801104388,2022,literature,the book about everything,Declan Kiberd,13.99,Head of Zeus,England,English,416.0
9780140449112,2003,literature,the odyssey,Homer,7.99,Penguin Books Ltd,England,English,348.0
9781529344509,2022,literature,east side voices,H LEE,7.43,Hodder & Stoughton,England,English,224.0
9781784743703,2022,literature,bless the daughter raised by a voice in her head,Shire Warsan,10.18,Random House,England,English,71.0
9781138119031,2016,literature,"an introduction to literature, criticism and theory",Andrew Bennett,21.59,Taylor & Francis,England,English,416.0
9781800172081,2022,literature,some integrity,Padraig Regan,9.79,Carcanet Press,England,English,60.0
9780674996779,2011,literature,fragments of old comedy. volume 3,Christopher Ian Storey,29.77,Harvard,Massachusetts,English,320.0
9780393603125,2018,literature,the norton anthology of english literature. package 1,Greenblatt Stephen,44.99,W. W. Norton & Company,New York (State),English,512.0
9780393420371,2020,literature,the turn of the screw,Henry James,11.18,W. W. Norton & Company,New York (State),English,320.0
9781912524860,2022,literature,the kentish rebellion,Robert Selby,5.99,Shoestring Press,England,English,68.0
9780393655148,2021,literature,oedipus tyrranos,Sophocles,14.88,W. W. Norton & Company,New York (State),English,208.0
9781919609287,2022,literature,tractatus philosophico-poeticus,Gjessing Signe,7.58,Lolli Editions,England,English,41.0
9781913606879,2022,literature,the moral judgement of butterflies,Eltina K,11.44,Eyewear Publishing,United Kingdom,English,96.0
9780199536276,2008,literature,hard times,Charles Dickens,5.45,OUP Oxford,England,English,299.0
9781473665934,2020,literature,an english christmas,John Julius Norwich,9.26,John Murray Press,England,English,288.0
9780393532463,2021,literature,sir gawain and the green knight,Howes L Laura,17.85,W. W. Norton & Company,New York (State),English,264.0
9780198830184,2021,literature,the dragon in the west,Daniel Ogden,27.49,OUP Oxford,England,English,480.0
9781787333901,2022,literature,the slain birds,Longley Michael,9.58,Vintage Publishing,England,English,96.0
9781848420502,2009,literature,jerusalem,Butterworth Jez,9.16,Nick Hern Books,England,English,109.0
9781119691402,2022,literature,a companion to j.r.r. tolkien,D Lee Stuart,126.99,Wiley,England,English,608.0
9781783276936,2022,literature,a new suffolk garland,James John,16.99,Boydell & Brewer Ltd,England,English,288.0
9781839040375,2021,literature,the it,Franzmann Vivienne,8.18,Nick Hern Books,England,English,48.0
9781789143683,2021,literature,concrete poetry,Nancy Perloff,18.99,Reaktion Books,England,English,232.0
9781405151412,2006,literature,how to read a poem,Eagleton Terry,16.99,Wiley,England,English,182.0
9780226526812,2017,literature,the great derangement,Amitav Ghosh,10.67,University of Chicago Press,Illinois,English,196.0
9781398427518,2022,literature,what they don't tell you about being a mum,Jayne SalisburyJones,11.58,Austin Macauley Publishers,England,English,256.0
9781910022955,2022,literature,scottish literature,Alan Riach,18.99,Luath Press,Scotland,English,640.0
9781839041150,2022,literature,medea,Liz Lochhead,9.16,Nick Hern Books,England,English,64.0
9781841597997,2014,literature,poems dead and undead,Barnstone Tony,9.26,Everyman,New York (State),English,256.0
9781571315427,2022,literature,bluest nude,Ama Codjoe,12.26,Milkweed Editions,Minnesota,English,120.0
9780674995963,2002,literature,frogs,Aristophanes,17.99,Harvard,Massachusetts,English,601.0
9780413748300,2000,literature,4.48 psychosis,Kane Sarah,10.3,Bloomsbury Publishing,England,English,43.0
9780573015229,1954,literature,the mousetrap,Agatha Christie,12.99,Samuel French Ltd,England,English,108.0
9780571376650,2022,literature,faber poetry diary 2023,Poets Various,15.59,Faber & Faber,England,English,128.0
9781529149999,2022,literature,who are you calling vermin?,Ayres Pam,10.33,Ebury Publishing,England,English,64.0
9780393603033,2018,literature,"the norton anthology of english literature. vol. b the sixteenth century, the early seventeenth centuries",Greenblatt Stephen,25.73,W. W. Norton & Company,New York (State),English,1872.0
9781681375915,2022,literature,in a bucolic land,Borbly Szilrd,10.41,New York Review Books,New York (State),English,160.0
9780141987880,2018,literature,my poems won't change the world,Cavalli Patrizia,9.16,Penguin Books Ltd,England,English,176.0
9781447982166,2015,literature,an inspector calls [by] j. b. priestley,John Scicluna,5.77,Pearson Education,England,English,88.0
9781857151831,1995,literature,the divine comedy,Alighieri Dante,13.99,Everyman,England,English,798.0
9781631068416,2022,literature,the selected poems of emily dickinson,Dickinson Emily,12.99,Rock Point,New York (State),English,236.0
9780141395920,2014,literature,a room of one's own,Virginia Woolf,7.43,Penguin Books Ltd,England,English,137.0
9780393957242,2001,literature,gulliver's travels,Jonathan Swift,9.67,W. W. Norton & Company,New York (State),English,511.0
9780140449464,2008,literature,discourses and selected writings,Epictetus,8.18,Penguin Books Ltd,England,English,276.0
9780593058626,2007,literature,benedictus,John ODonohue,11.63,Transworld,England,English,233.0
9780140447910,2006,literature,spiritual verses,Jalal Rumi alDin,11.63,Penguin Books Ltd,England,English,422.0
9781786786654,2022,literature,the book of celtic verse,John Matthews,11.56,Watkins Media Limited,England,English,256.0
9781800691742,2022,literature,a little book about books,Hippo Orange,6.68,Welbeck Publishing,England,English,192.0
9781910924389,2016,literature,the weird and the eerie,Fisher Mark,7.58,Watkins Media,England,English,133.0
9781851245772,2021,literature,an elegy written in a country churchyard,Gray Thomas,14.67,Bodleian Library,England,English,88.0
9781529075076,2021,literature,the mercies,Hargrave Kiran Millwood,7.99,Pan Macmillan,England,English,341.0
9781408140901,2011,literature,a raisin in the sun,Hansberry Lorraine,10.3,Bloomsbury Publishing (UK),England,English,122.0
9780141185354,2001,literature,an inspector calls and other plays,B J Priestley,7.99,Penguin Books Ltd,England,English,302.0
9780199535835,2008,literature,the tragedy of macbeth,Shakespeare William,5.99,OUP Oxford,England,English,249.0
9780198754817,2022,literature,letters of basil bunting,Alex Niven,31.6,OUP Oxford,England,English,496.0
9780199537358,2008,literature,selected stories,Katherine Mansfield,6.99,OUP Oxford,England,English,396.0
9780199535668,2008,literature,the histories,Herodotus,7.99,OUP Oxford,England,English,848.0
9780199535866,2008,literature,a midsummer night's dream,Shakespeare William,5.99,OUP Oxford,England,English,275.0
9781398504769,2022,literature,appetite,Balls Edward,7.48,Gallery UK,England,English,326.0
9781925240702,2016,literature,between the world and me,Coates TaNehisi,9.16,Text Publishing Company,Australia,English,152.0
9781403994615,2010,literature,poetry: the ultimate guide,Bradford,9.43,Macmillan Education UK,England,English,270.0
9780199535903,2008,literature,the tempest,Shakespeare William,5.99,OUP Oxford,England,English,256.0
9780140449532,2004,literature,selected poems,Jalal Rumi alDin,8.5,Penguin Books Ltd,England,English,310.0
9780008284640,2017,literature,slouching towards bethlehem,Didion Joan,7.99,HarperCollins Publishers,England,English,256.0
9780571243730,2009,literature,endgame,Beckett Samuel,7.66,Faber & Faber,England,English,50.0
9780192803733,2002,literature,the táin,Kinsella Thomas,9.26,OUP Oxford,England,English,282.0
9780393679021,2018,literature,the norton anthology of poetry,Ferguson Margaret W,40.46,W. W. Norton & Company,New York (State),English,2384.0
9781771682725,2022,literature,artemis made me do it,Mateer Trista,12.99,Central Avenue Publishing,British Columbia,English,176.0
9781639550494,2022,literature,the hurting kind,Ada Limn,16.99,Milkweed Editions,Minnesota,English,100.0
9780192855107,2022,literature,ulysses,James Joyce,7.99,OUP Oxford,England,English,1104.0
9780571068944,2001,literature,four quartets,Eliot S T,8.57,Faber & Faber,England,English,43.0
9780140444445,1987,literature,the iliad,Homer,8.5,Penguin Books Ltd,England,English,459.0
9780571230839,2006,literature,death of a naturalist,Heaney Seamus,8.57,Faber & Faber,England,English,44.0
9780593229484,2022,literature,girls that never die,Elhillo Safia,11.99,One World,New York (State),English,128.0
9780199536290,2008,literature,david copperfield,Charles Dickens,6.99,OUP Oxford,England,English,901.0
9781788162685,2022,literature,the aeneid,Virgil,10.31,Profile,England,English,464.0
9781838956004,2021,literature,a hitch in time,Christopher Hitchens,12.99,Atlantic Books,England,English,400.0
9781350351622,2022,literature,"alice in wonderland, and through the looking-glass",Adrian Mitchell,11.44,Bloomsbury Publishing (UK),England,English,110.0
9780199537969,2008,literature,"medea, hippolytus, electra, helen",Euripides,5.99,OUP Oxford,England,English,218.0
9781350322080,2022,literature,oresteia,Icke Robert,10.3,Bloomsbury Publishing (UK),England,English,96.0
9780140447897,2004,literature,metamorphoses,Ovid,8.5,Penguin Books Ltd,England,English,723.0
9780199536238,2008,literature,a tale of two cities,Charles Dickens,5.99,OUP Oxford,England,English,406.0
9780199645213,2012,literature,the iliad,Homer,7.48,OUP Oxford,England,English,512.0
9780199207558,2008,literature,the tenant of wildfell hall,Anne Bront,6.99,OUP Oxford,England,English,441.0
9780199536009,2008,literature,mrs dalloway,Virginia Woolf,7.99,OUP Oxford,England,English,185.0
9780141192444,2009,literature,the odyssey,Homer,12.53,Penguin Books Ltd,England,English,416.0
9780241436288,2020,literature,a room of one's own,Virginia Woolf,5.67,Penguin Books Ltd,England,English,112.0
9781449474256,2015,literature,milk and honey,Kaur Rupi,6.99,Andrews McMeel Publishing,Missouri,English,204.0
9780393656596,2021,literature,the great gatsby,Alworth David J,9.68,W. W. Norton & Company,New York (State),English,584.0
9781529363197,2022,literature,gifts of gravity and light,Anita Roy,8.52,Hodder & Stoughton,England,English,272.0
9780198859093,2022,literature,the enchanted april,Arnim Elizabeth Von,7.48,OUP Oxford,England,English,256.0
9780140449334,2006,literature,meditations,Aurelius Marcus,7.99,Penguin Books Ltd,England,English,254.0
9780199536610,2008,literature,to the lighthouse,Virginia Woolf,6.99,OUP Oxford,England,English,272.0
9781509852666,2017,literature,the world's wife,Ann Carol Duffy,8.16,Pan Macmillan,England,English,75.0
9780241339701,2018,literature,notes on 'camp',Sontag Susan,3.26,Penguin Books Ltd,United Kingdom,English,54.0
9781350345713,2022,literature,the last return,Kelly Sonya,10.3,Bloomsbury Publishing (UK),England,English,80.0
9780140435719,1996,literature,ethics,Benedictus Spinoza de,7.42,Penguin Books Ltd,England,English,186.0
9780198837756,2022,literature,emma,Austen Jane,5.61,OUP Oxford,England,English,448.0
9781800261976,2022,literature,sabbat war,Various,7.48,Games Workshop,England,English,496.0
9781784875350,2019,literature,the rings of saturn,G Sebald W,8.99,Random House,England,English,320.0
9781529059571,2022,literature,"alexa, what is there to know about love?",Bilston Brian,8.16,Pan Macmillan,England,English,96.0
9781472992932,2022,literature,against the tide,Roger Scruton,14.99,Bloomsbury Publishing (UK),England,English,256.0
9781781726419,2021,literature,all the men i never married,Kim Moore,8.18,Seren,Wales,English,72.0
9780674996632,2011,literature,fragments of old comedy. volume 2,Christopher Ian Storey,29.86,Harvard,Massachusetts,English,320.0
9781803091136,2022,literature,living translation,Chakravorty Gayatri Spivak,19.99,Seagull Books,England,English,288.0
9781800171619,2022,literature,vinegar hill,Colm Tibn,10.41,Carcanet Press,England,English,128.0
